date,school_id,enrolled,eligible,normal_prep,weekday,month,week_of_year,is_exam,trip_students,early_dismissal,assembly_students,sports_students,rain_probability,rain_inches,temperature_f,menu_name,menu_popularity,actual_attendance,recent_attendance_7d,recent_attendance_14d,expected_attendance,prepared_meals,served_meals,recoverable_surplus,nonrecoverable_surplus
2025-06-20,lhphs,820,760,730,Friday,6,25,1,0,0,0,0,0.5918722960917376,0.161834818509987,87.12268365529927,Chicken & rice,1.061,673,693.4,696.7,695,730,668,42,20
2025-06-23,lhphs,820,760,730,Monday,6,26,0,0,0,0,0,0.6364308330064419,1.1955811498618265,62.9543614953612,Turkey sandwich,0.985,673,692.0,695.3,693,730,663,55,12
2025-06-24,lhphs,820,760,730,Tuesday,6,26,0,0,0,0,0,0.5190326272075362,0.0,64.4390373768503,Veggie pasta,0.955,704,689.0,688.9,689,730,693,25,12
2025-06-25,lhphs,820,760,730,Wednesday,6,26,1,0,0,0,18,0.5489843073346715,0.0,81.242053729876,Beef chili,1.015,643,686.2,690.7,688,730,631,67,32
2025-06-26,lhphs,820,760,730,Thursday,6,26,0,71,0,0,0,0.6678366944176068,0.7275488558010416,81.03014126927961,Cheese pizza,1.075,622,672.6,687.6,679,730,616,93,21
2025-06-27,lhphs,820,760,730,Friday,6,26,0,0,0,0,0,0.4206944177611298,0.0,72.13357810420325,Grain bowl,0.945,670,663.0,678.2,669,730,664,45,21
2025-06-30,lhphs,820,760,730,Monday,6,27,0,0,0,0,0,0.4668665218934962,0.0,66.0191848834644,Chicken & rice,1.061,716,662.4,677.2,669,730,703,18,9
2025-08-01,lhphs,820,760,730,Friday,8,31,0,0,0,0,0,0.24255078444061307,0.0,69.66073293954537,Turkey sandwich,0.985,674,671.0,680.0,675,730,662,56,12
2025-08-04,lhphs,820,760,730,Monday,8,32,1,0,0,0,0,0.17160903280159445,0.0,67.08747103616734,Veggie pasta,0.955,667,665.0,675.6,669,730,654,52,24
2025-08-05,lhphs,820,760,730,Tuesday,8,32,0,0,0,0,0,0.31743469950979764,0.0,74.67589761507548,Beef chili,1.015,727,669.8,671.2,670,730,721,6,3
2025-08-06,lhphs,820,760,730,Wednesday,8,32,0,0,0,0,0,0.4931835722288641,0.0,72.25019092822409,Cheese pizza,1.075,732,690.8,676.9,685,730,723,6,1
2025-08-07,lhphs,820,760,730,Thursday,8,32,0,0,0,0,0,0.19271396797073292,0.0,61.4115695360993,Grain bowl,0.945,695,703.2,682.8,695,730,686,30,14
2025-08-08,lhphs,820,760,730,Friday,8,32,0,0,0,0,0,0.5102657718495228,0.0,74.06900626069924,Chicken & rice,1.061,703,699.0,685.0,693,730,690,27,13
2025-08-11,lhphs,820,760,730,Monday,8,33,0,0,0,0,0,0.4271125901579869,0.0,77.91311279101276,Turkey sandwich,0.985,708,704.8,684.9,696,730,701,24,5
2025-08-12,lhphs,820,760,730,Tuesday,8,33,0,86,0,0,17,0.6612909411999208,0.42287806246546383,73.35192149091544,Veggie pasta,0.955,621,713.0,691.4,704,730,610,82,38
2025-08-13,lhphs,820,760,730,Wednesday,8,33,0,0,0,0,0,0.24333777242894894,0.0,73.68877429368086,Beef chili,1.015,708,691.8,691.3,692,730,699,21,10
2025-08-14,lhphs,820,760,730,Thursday,8,33,1,0,0,0,0,0.6200404646731577,0.10048176446760437,71.55627024168527,Cheese pizza,1.075,670,687.0,695.1,690,730,658,59,13
2025-08-15,lhphs,820,760,730,Friday,8,33,0,0,0,0,0,0.4495010067455558,0.0,62.56032869968034,Grain bowl,0.945,686,682.0,690.5,686,730,673,39,18
2025-08-18,lhphs,820,760,730,Monday,8,34,0,0,0,0,0,0.7210446788819854,0.5229174200703467,66.6602536874874,Chicken & rice,1.061,711,678.6,691.7,684,730,704,18,8
2025-08-19,lhphs,820,760,730,Tuesday,8,34,0,0,0,0,0,0.53622165634504,0.0,76.39997800012378,Turkey sandwich,0.985,668,679.2,696.1,686,730,662,56,12
2025-08-20,lhphs,820,760,730,Wednesday,8,34,0,0,0,0,0,0.4931137101454519,0.0,72.84010102101213,Veggie pasta,0.955,692,688.6,690.2,689,730,683,32,15
2025-08-21,lhphs,820,760,730,Thursday,8,34,1,0,0,178,0,0.4880795025262028,0.0,77.12679231033698,Beef chili,1.015,614,685.4,686.2,686,730,608,83,39
2025-08-22,lhphs,820,760,730,Friday,8,34,1,0,0,131,0,0.405662837010715,0.0,69.18353732961144,Cheese pizza,1.075,647,674.2,678.1,676,730,636,77,17
2025-08-25,lhphs,820,760,730,Monday,8,35,0,124,0,0,0,0.2695075403185725,0.0,71.35439438839909,Grain bowl,0.945,577,666.4,672.5,669,730,571,108,51
2025-08-26,lhphs,820,760,730,Tuesday,8,35,0,0,0,0,0,0.3707028666550015,0.0,84.08463491932466,Chicken & rice,1.061,701,639.6,659.4,648,730,694,24,12
2025-08-27,lhphs,820,760,730,Wednesday,8,35,0,0,0,0,0,0.24826140365372223,0.0,62.02873876687823,Turkey sandwich,0.985,695,646.2,667.4,655,730,688,34,8
2025-08-28,lhphs,820,760,730,Thursday,8,35,0,66,0,78,0,0.6956002673759232,0.2761464604263046,82.45387900902853,Veggie pasta,0.955,604,646.8,666.1,655,730,598,90,42
2025-08-29,lhphs,820,760,730,Friday,8,35,0,0,0,130,0,0.35014741120623516,0.0,73.66420315712813,Beef chili,1.015,655,644.8,659.5,651,730,647,56,27
2025-09-01,lhphs,820,760,730,Monday,9,36,0,0,0,0,0,0.13884762599380737,0.0,65.5170036020074,Cheese pizza,1.075,720,646.4,656.4,651,730,708,18,4
2025-09-02,lhphs,820,760,730,Tuesday,9,36,0,0,0,0,0,0.4224171370585811,0.0,64.83701908585186,Grain bowl,0.945,697,675.0,657.3,668,730,685,31,14
2025-09-03,lhphs,820,760,730,Wednesday,9,36,0,0,0,0,0,0.5182839491817484,0.0,72.16775620159048,Chicken & rice,1.061,737,674.2,660.2,668,730,730,0,0
2025-09-04,lhphs,820,760,730,Thursday,9,36,0,0,0,0,0,0.44401344287079514,0.0,64.3695970651077,Turkey sandwich,0.985,703,682.6,664.7,675,730,693,30,7
2025-09-05,lhphs,820,760,730,Friday,9,36,0,0,0,0,0,0.3460223847055442,0.0,72.36183471981528,Veggie pasta,0.955,674,702.4,673.6,690,730,661,47,22
2025-09-08,lhphs,820,760,730,Monday,9,37,0,46,0,0,22,0.28821509580626253,0.0,68.57653451956529,Beef chili,1.015,688,706.2,676.3,694,730,675,37,18
2025-09-09,lhphs,820,760,730,Tuesday,9,37,0,0,0,0,0,0.5841121230933487,1.2827007067210796,49.53601467437463,Cheese pizza,1.075,700,699.8,687.4,695,730,694,30,6
2025-09-10,lhphs,820,760,730,Wednesday,9,37,1,0,0,0,0,0.6008477582168238,0.5127730630357688,60.240589822287674,Grain bowl,0.945,654,700.4,687.3,695,730,643,59,28
2025-09-11,lhphs,820,760,730,Thursday,9,37,0,0,0,0,0,0.4917931387969645,0.0,59.56601185715594,Chicken & rice,1.061,686,683.8,683.2,684,730,675,37,18
2025-09-12,lhphs,820,760,730,Friday,9,37,0,0,0,0,49,0.21397112513943398,0.0,63.54186656447765,Turkey sandwich,0.985,654,680.4,691.4,685,730,647,68,15
2025-09-15,lhphs,820,760,730,Monday,9,38,0,0,0,0,0,0.1474097982176192,0.0,52.90011610119075,Veggie pasta,0.955,706,676.4,691.3,683,730,698,22,10
2025-09-16,lhphs,820,760,730,Tuesday,9,38,1,0,0,0,17,0.5931602593505619,0.704241463008396,67.96077647324243,Beef chili,1.015,663,680.0,689.9,684,730,650,54,26
2025-09-17,lhphs,820,760,730,Wednesday,9,38,0,0,0,0,0,0.23154416018979182,0.0,67.3749650304555,Cheese pizza,1.075,707,672.6,686.5,678,730,695,29,6
2025-09-18,lhphs,820,760,730,Thursday,9,38,0,0,0,0,0,0.43774550225072967,0.0,70.2715154967786,Grain bowl,0.945,681,683.2,683.5,683,730,669,41,20
2025-09-19,lhphs,820,760,730,Friday,9,38,0,0,0,0,0,0.5030162419654094,0.0,66.34910622032052,Chicken & rice,1.061,696,682.2,681.3,682,730,684,31,15
2025-09-22,lhphs,820,760,730,Monday,9,39,1,0,0,0,0,0.19549476253665046,0.0,65.31070112706497,Turkey sandwich,0.985,682,690.6,683.5,688,730,676,44,10
2025-09-23,lhphs,820,760,730,Tuesday,9,39,1,0,0,0,0,0.19201259208018484,0.0,65.0788884874236,Veggie pasta,0.955,646,685.8,682.9,685,730,637,63,30
2025-09-24,lhphs,820,760,730,Wednesday,9,39,0,0,0,0,0,0.4128093131053023,0.0,64.9697061476343,Beef chili,1.015,713,682.4,677.5,680,730,703,18,9
2025-09-25,lhphs,820,760,730,Thursday,9,39,1,0,0,0,0,0.5869393374847961,1.6288736163011301,63.46815930389066,Cheese pizza,1.075,646,683.6,683.4,684,730,640,74,16
2025-09-26,lhphs,820,760,730,Friday,9,39,0,77,0,0,0,0.2193591402018997,0.0,69.82342436176165,Grain bowl,0.945,599,676.6,679.4,678,730,586,98,46
2025-09-29,lhphs,820,760,730,Monday,9,40,0,0,0,0,0,0.22242232979237456,0.0,60.9368708721607,Chicken & rice,1.061,733,657.2,673.9,664,730,725,3,2
2025-09-30,lhphs,820,760,730,Tuesday,9,40,0,0,0,0,0,0.15887660463116954,0.0,70.30584750737118,Turkey sandwich,0.985,696,667.4,676.6,671,730,685,37,8
2025-10-01,lhphs,820,760,730,Wednesday,10,40,0,0,0,0,0,0.43987890186798356,0.0,46.178509076851874,Veggie pasta,0.955,693,677.4,679.9,678,730,687,29,14
2025-10-02,lhphs,820,760,730,Thursday,10,40,0,0,0,0,0,0.8111827038242924,1.1510141302491508,51.693588949708776,Beef chili,1.015,679,673.4,678.5,676,730,672,39,19
2025-10-03,lhphs,820,760,730,Friday,10,40,0,114,0,0,49,0.22531992870810685,0.0,63.94406370727137,Cheese pizza,1.075,599,680.0,678.3,679,730,587,117,26
2025-10-06,lhphs,820,760,730,Monday,10,41,0,0,0,0,0,0.17426571092352663,0.0,55.35378972346408,Grain bowl,0.945,683,680.0,668.6,675,730,673,39,18
2025-10-07,lhphs,820,760,730,Tuesday,10,41,0,0,0,0,0,0.7650447570572213,1.563842674056419,64.4972904194271,Chicken & rice,1.061,687,670.0,668.7,669,730,674,38,18
2025-10-08,lhphs,820,760,730,Wednesday,10,41,0,0,0,111,0,0.20020501323940768,0.0,60.776373659226124,Turkey sandwich,0.985,665,668.2,672.8,670,730,657,60,13
2025-10-09,lhphs,820,760,730,Thursday,10,41,0,0,0,93,0,0.3703552155742611,0.0,46.472278908056175,Veggie pasta,0.955,659,662.6,668.0,665,730,651,54,25
2025-10-10,lhphs,820,760,730,Friday,10,41,0,0,0,0,0,0.6039801139040286,1.306008681756393,51.50293008699519,Beef chili,1.015,657,658.6,669.3,663,730,652,53,25
2025-10-13,lhphs,820,760,730,Monday,10,42,0,0,0,0,21,0.5603870074516365,0.9303887587742599,58.816649086435035,Cheese pizza,1.075,698,670.2,675.1,672,730,690,33,7
2025-10-14,lhphs,820,760,730,Tuesday,10,42,0,0,0,139,0,0.5288326028379942,0.0,48.06927485309401,Grain bowl,0.945,661,673.2,671.6,673,730,654,52,24
2025-10-15,lhphs,820,760,730,Wednesday,10,42,0,0,0,0,0,0.20754314950965888,0.0,49.08601576102905,Chicken & rice,1.061,726,668.0,668.1,668,730,715,10,5
2025-10-16,lhphs,820,760,730,Thursday,10,42,0,0,0,0,0,0.4102421829986178,0.0,55.145263561953584,Turkey sandwich,0.985,680,680.2,671.4,677,730,673,47,10
2025-10-17,lhphs,820,760,730,Friday,10,42,0,0,0,0,0,0.3659765313297547,0.0,59.843614946585106,Veggie pasta,0.955,672,684.4,671.5,679,730,659,48,23
2025-10-20,lhphs,820,760,730,Monday,10,43,0,0,0,0,0,0.27504321912709767,0.0,54.398995194154516,Beef chili,1.015,716,687.4,678.8,684,730,703,18,9
2025-10-21,lhphs,820,760,730,Tuesday,10,43,0,0,0,0,0,0.4346651658653161,0.0,60.94654625012831,Cheese pizza,1.075,720,691.0,682.1,687,730,709,17,4
2025-10-22,lhphs,820,760,730,Wednesday,10,43,0,0,0,0,0,0.3160667257652561,0.0,46.580259582881304,Grain bowl,0.945,678,702.8,685.4,695,730,670,41,19
2025-10-23,lhphs,820,760,730,Thursday,10,43,0,0,0,0,0,0.2955385386353937,0.0,53.34953909588006,Chicken & rice,1.061,728,693.2,686.7,690,730,718,8,4
2025-10-24,lhphs,820,760,730,Friday,10,43,0,0,0,0,0,0.22451215962035098,0.0,50.36931498266493,Turkey sandwich,0.985,670,702.8,693.6,699,730,657,60,13
2025-10-27,lhphs,820,760,730,Monday,10,44,0,0,0,0,0,0.11470028059254009,0.0,51.2197186406227,Veggie pasta,0.955,706,702.4,694.9,699,730,694,24,12
2025-10-28,lhphs,820,760,730,Tuesday,10,44,0,0,0,0,0,0.2013103490448134,0.0,46.06890408337074,Beef chili,1.015,707,700.4,695.7,698,730,694,24,12
2025-10-29,lhphs,820,760,730,Wednesday,10,44,0,0,0,0,0,0.3795038013180824,0.0,42.676024876198454,Cheese pizza,1.075,710,697.8,700.3,699,730,698,26,6
2025-10-30,lhphs,820,760,730,Thursday,10,44,0,0,0,0,0,0.48321775404067274,0.0,59.826584413576896,Grain bowl,0.945,686,704.2,698.7,702,730,681,33,16
2025-10-31,lhphs,820,760,730,Friday,10,44,0,0,0,0,0,0.4871262605005851,0.0,66.82594514522152,Chicken & rice,1.061,702,695.8,699.3,697,730,697,22,11
2025-11-03,lhphs,820,760,730,Monday,11,45,0,0,1,0,0,0.8662970511481278,0.23582389116582755,38.067741899334905,Turkey sandwich,0.985,643,702.2,702.3,702,730,637,76,17
2025-11-04,lhphs,820,760,730,Tuesday,11,45,0,0,0,0,30,0.5425580181850365,0.0,40.56555901653294,Veggie pasta,0.955,704,689.6,695.0,692,730,696,23,11
2025-11-05,lhphs,820,760,730,Wednesday,11,45,0,0,0,0,0,0.36736706154446297,0.0,50.72384151553115,Beef chili,1.015,714,689.0,693.4,691,730,708,15,7
2025-11-06,lhphs,820,760,730,Thursday,11,45,0,0,0,0,0,0.5371479249913588,0.0,38.628698396191936,Cheese pizza,1.075,730,689.8,697.0,693,730,724,5,1
2025-11-07,lhphs,820,760,730,Friday,11,45,0,79,0,0,0,0.45254290550976506,0.0,43.166905231164776,Grain bowl,0.945,619,698.6,697.2,698,730,614,79,37
2025-11-10,lhphs,820,760,730,Monday,11,46,0,89,0,0,0,0.3163847509377312,0.0,45.38183149688579,Chicken & rice,1.061,642,682.0,692.1,686,730,630,68,32
2025-11-11,lhphs,820,760,730,Tuesday,11,46,0,0,0,0,0,0.5392163513143344,0.0,37.332939223843105,Turkey sandwich,0.985,708,681.8,685.7,683,730,695,29,6
2025-11-12,lhphs,820,760,730,Wednesday,11,46,0,0,0,0,0,0.3508279578525405,0.0,41.88640493878138,Veggie pasta,0.955,696,682.6,685.8,684,730,687,29,14
2025-11-13,lhphs,820,760,730,Thursday,11,46,0,0,0,0,0,0.18831617850914908,0.0,55.587069626264295,Beef chili,1.015,694,679.0,684.4,681,730,689,28,13
2025-11-14,lhphs,820,760,730,Friday,11,46,0,0,0,0,0,0.4276383866309228,0.0,35.9317821795252,Cheese pizza,1.075,690,671.8,685.2,677,730,680,41,9
2025-11-17,lhphs,820,760,730,Monday,11,47,0,0,0,0,0,0.43453767336500604,0.0,39.594541471524394,Grain bowl,0.945,683,686.0,684.0,685,730,671,40,19
2025-11-18,lhphs,820,760,730,Tuesday,11,47,0,56,0,0,0,0.23987869490148747,0.0,38.80621148889565,Chicken & rice,1.061,658,694.2,688.0,692,730,653,52,25
2025-11-19,lhphs,820,760,730,Wednesday,11,47,0,0,0,0,0,0.13727926437100899,0.0,46.52009619543138,Turkey sandwich,0.985,710,684.2,683.4,684,730,699,25,6
2025-11-20,lhphs,820,760,730,Thursday,11,47,0,0,0,0,0,0.1862615325050955,0.0,50.47398478788678,Veggie pasta,0.955,663,687.0,683.0,685,730,652,53,25
2025-11-21,lhphs,820,760,730,Friday,11,47,0,91,0,0,17,0.06550217106985394,0.0,40.68904000085557,Beef chili,1.015,602,680.8,676.3,679,730,590,95,45
2025-11-24,lhphs,820,760,730,Monday,11,48,1,0,0,0,0,0.11658128844633665,0.0,39.79411198945328,Cheese pizza,1.075,681,663.2,674.6,668,730,671,48,11
2025-11-25,lhphs,820,760,730,Tuesday,11,48,0,0,0,0,48,0.5471245157389727,0.0,40.79965528233886,Grain bowl,0.945,676,662.8,678.5,669,730,669,41,20
2025-11-26,lhphs,820,760,730,Wednesday,11,48,0,0,0,0,0,0.07796850600276595,0.0,46.470157510891305,Chicken & rice,1.061,692,666.4,675.3,670,730,679,35,16
2025-11-27,lhphs,820,760,730,Thursday,11,48,0,0,0,0,0,0.16680850071935208,0.0,45.42870793757735,Turkey sandwich,0.985,708,662.8,674.9,668,730,696,28,6
2025-11-28,lhphs,820,760,730,Friday,11,48,0,0,0,0,47,0.20241504071544417,0.0,33.20224380517432,Veggie pasta,0.955,650,671.8,676.3,674,730,638,63,29
2025-12-01,lhphs,820,760,730,Monday,12,49,0,0,0,0,0,0.3281208863223976,0.0,29.76348139162993,Beef chili,1.015,705,681.4,672.3,678,730,699,21,10
2025-12-02,lhphs,820,760,730,Tuesday,12,49,0,0,0,0,0,0.17421497050699553,0.0,41.43683049606611,Cheese pizza,1.075,729,686.2,674.5,681,730,717,11,2
2025-12-03,lhphs,820,760,730,Wednesday,12,49,0,0,1,0,0,0.5083326866199934,0.0,42.14854767430916,Grain bowl,0.945,616,696.8,681.6,690,730,605,85,40
2025-12-04,lhphs,820,760,730,Thursday,12,49,0,0,0,104,0,0.28058210082753277,0.0,40.975130241898725,Chicken & rice,1.061,688,681.6,672.2,678,730,678,35,17
2025-12-05,lhphs,820,760,730,Friday,12,49,0,0,0,0,0,0.6293768808225553,1.0764498573892018,36.28312006004589,Turkey sandwich,0.985,642,677.6,674.7,676,730,635,78,17
2025-12-08,lhphs,820,760,730,Monday,12,50,0,0,0,0,0,0.5602861645837907,0.31462191868200656,32.30123003431719,Veggie pasta,0.955,695,676.0,678.7,677,730,683,32,15
2025-12-09,lhphs,820,760,730,Tuesday,12,50,1,0,0,0,0,0.46148013130267473,0.0,33.038407283874065,Beef chili,1.015,664,674.0,680.1,677,730,656,50,24
2025-12-10,lhphs,820,760,730,Wednesday,12,50,0,0,1,0,0,0.6472874489185814,0.21341945551158728,37.68374608618667,Cheese pizza,1.075,676,661.0,678.9,669,730,669,50,11
2025-12-11,lhphs,820,760,730,Thursday,12,50,1,0,0,0,0,0.6526331334478257,1.5413903367255366,27.96400171260133,Grain bowl,0.945,652,673.0,677.3,675,730,639,62,29
2025-12-12,lhphs,820,760,730,Friday,12,50,0,0,0,0,0,0.6295439358537143,2.0639281749515725,27.752658133621544,Chicken & rice,1.061,686,665.8,671.7,668,730,679,35,16
2025-12-15,lhphs,820,760,730,Monday,12,51,1,0,0,0,0,0.144160790062754,0.0,34.531592904937625,Turkey sandwich,0.985,711,674.6,675.3,675,730,706,20,4
2025-12-16,lhphs,820,760,730,Tuesday,12,51,0,0,0,0,0,0.4712411331745033,0.0,42.09091977714534,Veggie pasta,0.955,676,677.8,675.9,677,730,667,43,20
2025-12-17,lhphs,820,760,730,Wednesday,12,51,0,0,0,127,0,0.3556381200683053,0.0,34.83448157115521,Beef chili,1.015,700,680.2,670.6,676,730,689,28,13
2025-12-18,lhphs,820,760,730,Thursday,12,51,0,0,0,0,0,0.23869361990060978,0.0,36.19840133270265,Cheese pizza,1.075,745,685.0,679.0,682,730,730,0,0
2025-12-19,lhphs,820,760,730,Friday,12,51,0,0,0,0,0,0.5578106622034577,0.6555963077562713,37.816257718558305,Grain bowl,0.945,658,703.6,684.7,696,730,646,57,27
2025-12-22,lhphs,820,760,730,Monday,12,52,0,0,0,0,0,0.27404708951880613,0.0,25.37700416119127,Chicken & rice,1.061,731,698.0,686.3,693,730,726,3,1
2025-12-23,lhphs,820,760,730,Tuesday,12,52,0,0,0,0,0,0.3689847986092176,0.0,31.776148949191285,Turkey sandwich,0.985,685,702.0,689.9,697,730,672,48,10
2025-12-24,lhphs,820,760,730,Wednesday,12,52,0,0,0,0,0,0.17503558311626305,0.0,28.256278024820787,Veggie pasta,0.955,701,703.8,692.0,699,730,690,27,13
2025-12-25,lhphs,820,760,730,Thursday,12,52,0,0,0,0,0,0.29429769955861707,0.0,30.040054231632567,Beef chili,1.015,736,704.0,694.5,700,730,726,3,1
2025-12-26,lhphs,820,760,730,Friday,12,52,1,0,0,0,0,0.19011332311516954,0.0,37.4764002574752,Cheese pizza,1.075,672,702.2,702.9,702,730,665,53,12
2025-12-29,lhphs,820,760,730,Monday,12,1,0,0,0,0,0,0.38597970066496484,0.0,27.465003576303364,Grain bowl,0.945,684,705.0,701.5,704,730,675,37,18
2025-12-30,lhphs,820,760,730,Tuesday,12,1,0,0,0,0,0,0.43440273607391466,0.0,27.27845876727943,Chicken & rice,1.061,677,695.6,698.8,697,730,669,41,20
2025-12-31,lhphs,820,760,730,Wednesday,12,1,0,0,0,0,0,0.3115176341437711,0.0,28.608311278247026,Turkey sandwich,0.985,696,694.0,698.9,696,730,684,38,8
2026-01-01,lhphs,820,760,730,Thursday,1,1,0,0,0,0,0,0.4733481107861127,0.0,32.22768023352222,Veggie pasta,0.955,701,693.0,698.5,695,730,690,27,13
2026-01-02,lhphs,820,760,730,Friday,1,1,1,0,0,80,0,0.11685282238335105,0.0,21.56548316767462,Beef chili,1.015,644,686.0,694.1,689,730,632,67,31
2026-01-05,lhphs,820,760,730,Monday,1,2,0,0,0,0,0,0.2588757362019858,0.0,42.40282613308142,Cheese pizza,1.075,717,680.4,692.7,686,730,709,17,4
2026-01-06,lhphs,820,760,730,Tuesday,1,2,0,0,0,0,27,0.2672343454213175,0.0,27.912942988996026,Grain bowl,0.945,654,687.0,691.3,689,730,645,58,27
2026-01-07,lhphs,820,760,730,Wednesday,1,2,0,0,0,0,0,0.29015493925269104,0.0,23.32181461703376,Chicken & rice,1.061,699,682.4,688.2,685,730,691,27,12
2026-01-08,lhphs,820,760,730,Thursday,1,2,1,0,0,0,0,0.44814362386845075,0.0,19.115925884991846,Turkey sandwich,0.985,658,683.0,688.0,685,730,645,70,15
2026-01-09,lhphs,820,760,730,Friday,1,2,0,0,0,0,13,0.544729461575343,0.0,32.738528505060614,Veggie pasta,0.955,687,674.4,680.2,677,730,675,37,18
2026-01-12,lhphs,820,760,730,Monday,1,3,0,0,0,0,0,0.19210955828152299,0.0,32.325173184820095,Beef chili,1.015,704,683.0,681.7,682,730,698,22,10
2026-01-13,lhphs,820,760,730,Tuesday,1,3,0,0,0,0,0,0.21701239092217922,0.0,31.292990641531627,Cheese pizza,1.075,736,680.4,683.7,682,730,723,6,1
2026-01-14,lhphs,820,760,730,Wednesday,1,3,0,54,0,0,51,0.33995021920932766,0.0,24.27266253144408,Grain bowl,0.945,646,696.8,689.6,694,730,640,61,29
2026-01-15,lhphs,820,760,730,Thursday,1,3,0,0,0,0,0,0.48295207825081155,0.0,26.42151206903738,Chicken & rice,1.061,701,686.2,684.6,686,730,689,28,13
2026-01-16,lhphs,820,760,730,Friday,1,3,0,0,0,0,0,0.5914885501364558,0.3281411601420501,26.645027766873678,Turkey sandwich,0.985,678,694.8,684.6,691,730,672,48,10
2026-01-19,lhphs,820,760,730,Monday,1,4,0,0,0,0,0,0.35146757284438523,0.0,31.145448251501854,Veggie pasta,0.955,690,693.0,688.0,691,730,682,33,15
2026-01-20,lhphs,820,760,730,Tuesday,1,4,0,0,0,0,0,0.5065953649642017,0.0,25.511399059328312,Beef chili,1.015,715,690.2,685.3,688,730,704,18,8
2026-01-21,lhphs,820,760,730,Wednesday,1,4,0,67,0,0,0,0.2281593429415496,0.0,41.36837818087582,Cheese pizza,1.075,667,686.0,691.4,688,730,661,57,12
2026-01-22,lhphs,820,760,730,Thursday,1,4,0,0,0,118,0,0.41306586003365725,0.0,28.803999337092836,Grain bowl,0.945,662,690.2,688.2,689,730,653,52,25
2026-01-23,lhphs,820,760,730,Friday,1,4,0,0,0,0,0,0.11883219853861814,0.0,24.72207318736635,Chicken & rice,1.061,708,682.4,688.6,685,730,703,18,9
2026-01-26,lhphs,820,760,730,Monday,1,5,0,0,0,0,0,0.6643759002214151,1.086516970192099,12.599080308626867,Turkey sandwich,0.985,669,688.4,690.7,689,730,659,58,13
2026-01-27,lhphs,820,760,730,Tuesday,1,5,0,0,0,0,0,0.30949752513397044,0.0,27.041975840518596,Veggie pasta,0.955,685,684.2,687.2,685,730,675,37,18
2026-01-28,lhphs,820,760,730,Wednesday,1,5,0,0,0,0,0,0.4604315794126246,0.0,31.42699883378161,Beef chili,1.015,712,678.2,682.1,680,730,700,20,10
2026-01-29,lhphs,820,760,730,Thursday,1,5,0,0,0,0,0,0.2678685640338869,0.0,33.86243646547128,Cheese pizza,1.075,720,687.2,688.7,688,730,713,14,3
2026-01-30,lhphs,820,760,730,Friday,1,5,0,0,0,0,0,0.11653658721652835,0.0,39.07918289493151,Grain bowl,0.945,690,698.8,690.6,695,730,682,33,15
2026-02-02,lhphs,820,760,730,Monday,2,6,0,0,1,0,0,0.5017270848968101,0.0,31.428595712691905,Chicken & rice,1.061,659,695.2,691.8,694,730,654,52,24
2026-02-03,lhphs,820,760,730,Tuesday,2,6,0,0,1,0,0,0.6211996171693014,0.14111594118334517,37.35175010191507,Turkey sandwich,0.985,613,693.2,688.7,691,730,603,104,23
2026-02-04,lhphs,820,760,730,Wednesday,2,6,0,0,0,0,0,0.7737616449209439,2.476349931593147,39.65165341207567,Veggie pasta,0.955,666,678.8,678.5,679,730,660,48,22
2026-02-05,lhphs,820,760,730,Thursday,2,6,0,0,0,110,0,0.21845833021142397,0.0,36.880258592167486,Beef chili,1.015,670,669.6,678.4,673,730,659,48,23
2026-02-06,lhphs,820,760,730,Friday,2,6,0,0,0,0,0,0.16483894575446179,0.0,41.71051946825155,Cheese pizza,1.075,716,659.6,679.2,668,730,703,22,5
2026-02-09,lhphs,820,760,730,Monday,2,7,0,0,0,0,0,0.13105571383117945,0.0,23.193802385837596,Grain bowl,0.945,684,664.8,680.0,671,730,676,37,17
2026-02-10,lhphs,820,760,730,Tuesday,2,7,0,0,0,0,41,0.25913998578053543,0.0,34.212891833711694,Chicken & rice,1.061,707,669.8,681.5,675,730,702,19,9
2026-02-11,lhphs,820,760,730,Wednesday,2,7,0,0,0,0,0,0.8245704586431647,1.3750824891742806,31.04363861398401,Turkey sandwich,0.985,668,688.6,683.7,687,730,662,56,12
2026-02-12,lhphs,820,760,730,Thursday,2,7,0,0,0,0,0,0.7379446849411797,1.151160919851919,44.81412111608678,Veggie pasta,0.955,684,689.0,679.3,685,730,677,36,17
2026-02-13,lhphs,820,760,730,Friday,2,7,0,0,0,0,0,0.38167920022238094,0.0,30.20641436044899,Beef chili,1.015,700,691.8,675.7,685,730,693,25,12
2026-02-16,lhphs,820,760,730,Monday,2,8,0,0,0,0,0,0.34427901108444725,0.0,23.941351997812227,Cheese pizza,1.075,716,688.6,676.7,684,730,704,21,5
2026-02-17,lhphs,820,760,730,Tuesday,2,8,1,0,0,0,0,0.26455815525508863,0.0,31.611708755267436,Grain bowl,0.945,638,695.0,682.4,690,730,629,69,32
2026-02-18,lhphs,820,760,730,Wednesday,2,8,1,63,0,54,0,0.3888638706105819,0.0,29.711580843936737,Chicken & rice,1.061,643,681.2,684.9,683,730,636,64,30
2026-02-19,lhphs,820,760,730,Thursday,2,8,0,0,0,0,0,0.6116258682153293,3.8866125877162836,44.58683388164646,Turkey sandwich,0.985,700,676.2,682.6,679,730,695,29,6
